only_variant,project_name,file_path,mode,leak_count,full_leak_count,partial_leak_count,cascade_leak_count,present_full,present_vanguard_lite
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk9.circom,main,3,0,3,0,True,True
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\arrayAssignment.circom,main,1,0,1,0,True,True
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\matElemMul.circom,main,2,0,2,0,True,True
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\sum.circom,main,2,0,2,0,True,True
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\machine-learning\AveragePooling2D.circom,main,1,0,1,0,True,True
vanguard-lite,victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\machine-learning\fc.circom,main,7,0,7,0,True,True
vanguard-lite,victoryeo_circom_zkp,victoryeo_circom_zkp\rollup\rollup.circom,main,5,0,5,0,True,True
vanguard-lite,vvmafra_EnerTradeZK,vvmafra_EnerTradeZK\back-end\circuits\GreaterEq.circom,main,2,0,2,0,True,True
vanguard-lite,vvmafra_EnerTradeZK,vvmafra_EnerTradeZK\back-end\circuits\balance_proof.circom,main,2,0,2,0,True,True
vanguard-lite,yest96_circom-analyzer,yest96_circom-analyzer\circuits\And_twoInp.circom,main,2,0,2,0,True,True
vanguard-lite,yest96_circom-analyzer,yest96_circom-analyzer\circuits\babyadd.circom,main,4,0,4,0,True,True
vanguard-lite,yest96_circom-analyzer,yest96_circom-analyzer\circuits\my_circuit.circom,main,2,0,2,0,True,True
vanguard-lite,yest96_circom-analyzer,yest96_circom-analyzer\circuits\test_list.circom,main,2,0,2,0,True,True
vanguard-lite,yushihang_circomExamples,yushihang_circomExamples\src\simplify.circom,main,1,0,1,0,True,True
vanguard-lite,yushihang_circomExamples,yushihang_circomExamples\src\test12.circom,main,1,0,1,0,True,True
vanguard-lite,zeroqn_zku,zeroqn_zku\assignment-3\card_game\circuits\commit_suit.circom,main,1,0,1,0,True,True
vanguard-lite,zkonduit_formalbenchmarks,zkonduit_formalbenchmarks\circomlibscratch\sha256\main.circom,main,1,0,1,0,True,True
vanguard-lite,zksecurity_zkbugs,zksecurity_zkbugs\dataset\circom\iden3\circuits\trailofbits_unsafe_use_of_num2bits_in_multiple_circuits\circuits\circuit.circom,main,1,0,1,0,True,True
